timestamp,feeder_id,meter_sum_kwh,feeder_input_kwh,mismatch_kwh,mismatch_pct
2026-01-01 11:00:00,KMG-11,131.19740000000002,136.445296,5.247895999999997,3.85
2026-01-01 11:15:00,KMG-11,130.2852,135.496608,5.211408000000006,3.85
2026-01-01 11:30:00,KMG-11,133.5367,138.878168,5.341467999999992,3.85
2026-01-01 11:45:00,KMG-11,133.2481,138.578024,5.329924000000005,3.85
2026-01-01 12:00:00,KMG-11,132.3155,137.60811999999999,5.292619999999999,3.85
2026-01-01 12:15:00,KMG-11,134.4027,139.77880800000003,5.376108000000016,3.85
2026-01-01 12:30:00,KMG-11,135.519,140.93976,5.420760000000001,3.85
2026-01-01 12:45:00,KMG-11,132.03040000000001,137.31161600000001,5.281216000000001,3.85
2026-01-01 13:00:00,KMG-11,136.4953,141.95511199999999,5.459811999999999,3.85
2026-01-01 13:15:00,KMG-11,135.5094,140.929776,5.4203760000000045,3.85
2026-01-01 13:30:00,KMG-11,135.506,140.92624,5.420240000000007,3.85
2026-01-01 13:45:00,KMG-11,134.42770000000002,139.804808,5.377107999999993,3.85
2026-01-01 14:00:00,KMG-11,130.4991,135.719064,5.2199640000000045,3.85
2026-01-01 14:15:00,KMG-11,135.7654,141.19601600000001,5.430616000000015,3.85
2026-01-01 14:30:00,KMG-11,125.1827,130.190008,5.007308000000009,3.85
2026-01-01 14:45:00,KMG-11,127.4488,132.546752,5.097951999999992,3.85
2026-01-01 15:00:00,KMG-11,120.2193,125.02807200000001,4.808772000000005,3.85
2026-01-01 15:15:00,KMG-11,111.2146,115.66318400000002,4.448584000000011,3.85
2026-01-01 15:30:00,KMG-11,125.9805,131.01972,5.03922,3.85
2026-01-01 15:45:00,KMG-11,123.3568,128.291072,4.934272000000007,3.85
2026-01-01 16:00:00,KMG-11,118.4392,123.17676800000001,4.73756800000001,3.85
2026-01-01 16:15:00,KMG-11,123.7458,128.69563200000002,4.949832000000015,3.85
2026-01-01 16:30:00,KMG-11,129.0363,134.197752,5.161451999999997,3.85
2026-01-01 16:45:00,KMG-11,105.6851,109.91250400000001,4.227404000000007,3.85
2026-01-01 17:00:00,KMG-11,114.1271,118.692184,4.565083999999999,3.85
2026-01-01 17:15:00,KMG-11,105.2953,109.507112,4.211812000000009,3.85
2026-01-01 17:30:00,KMG-11,114.7696,119.360384,4.590783999999999,3.85
2026-01-01 17:45:00,KMG-11,122.3473,127.24119200000001,4.893892000000008,3.85
2026-01-01 18:00:00,KMG-11,104.5866,108.770064,4.183464000000001,3.85
2026-01-01 18:15:00,KMG-11,110.8907,115.326328,4.435628000000008,3.85
2026-01-01 18:30:00,KMG-11,106.0422,110.283888,4.241688000000011,3.85
2026-01-01 18:45:00,KMG-11,111.4294,115.886576,4.457176000000004,3.85
2026-01-01 19:00:00,KMG-11,91.2033,94.851432,3.648132000000004,3.85
2026-01-01 19:15:00,KMG-11,109.0647,113.427288,4.362588000000002,3.85
2026-01-01 19:30:00,KMG-11,102.0667,106.149368,4.082667999999998,3.85
2026-01-01 19:45:00,KMG-11,92.6031,96.307224,3.7041240000000073,3.85
2026-01-01 20:00:00,KMG-11,110.26989999999999,114.680696,4.410796000000005,3.85
2026-01-01 20:15:00,KMG-11,100.1253,104.130312,4.005012000000008,3.85
2026-01-01 20:30:00,KMG-11,93.3556,97.089824,3.7342239999999975,3.85
2026-01-01 20:45:00,KMG-11,99.84230000000001,103.83599200000002,3.99369200000001,3.85
2026-01-01 21:00:00,KMG-11,83.7685,87.11924,3.350740000000002,3.85
2026-01-01 21:15:00,KMG-11,87.2431,90.73282400000001,3.4897240000000096,3.85
2026-01-01 21:30:00,KMG-11,69.35119999999999,72.125248,2.7740480000000076,3.85
2026-01-01 21:45:00,KMG-11,78.9578,82.11611200000002,3.1583120000000093,3.85
2026-01-01 22:00:00,KMG-11,24.3166,25.289264000000003,0.9726640000000017,3.85
2026-01-01 22:15:00,KMG-11,15.8567,16.490968000000002,0.6342680000000023,3.85
2026-01-01 22:30:00,KMG-11,15.8248,16.457792,0.6329920000000016,3.85
2026-01-01 22:45:00,KMG-11,15.7911,16.422744,0.6316440000000014,3.85
2026-01-01 23:00:00,KMG-11,15.8718,16.506672000000002,0.6348720000000014,3.85
2026-01-01 23:15:00,KMG-11,15.9389,16.576456,0.637556,3.85
2026-01-01 23:30:00,KMG-11,15.7768,16.407872,0.6310720000000014,3.85
2026-01-01 23:45:00,KMG-11,15.7686,16.399344,0.630744,3.85
2026-01-02 00:00:00,KMG-11,13.9376,14.495104,0.5575039999999998,3.85
2026-01-02 00:15:00,KMG-11,14.0403,14.601912,0.5616120000000002,3.85
2026-01-02 00:30:00,KMG-11,14.0815,14.64476,0.5632599999999996,3.85
2026-01-02 00:45:00,KMG-11,13.9334,14.490736000000002,0.5573360000000012,3.85
2026-01-02 01:00:00,KMG-11,13.809800000000001,14.362192000000002,0.5523920000000011,3.85
2026-01-02 01:15:00,KMG-11,14.024700000000001,14.585688000000001,0.560988,3.85
2026-01-02 01:30:00,KMG-11,13.7574,14.307696000000002,0.5502960000000012,3.85
2026-01-02 01:45:00,KMG-11,13.665000000000001,14.2116,0.5465999999999998,3.85
2026-01-02 02:00:00,KMG-11,14.099499999999999,14.66348,0.5639800000000008,3.85
2026-01-02 02:15:00,KMG-11,14.0382,14.599728,0.5615280000000009,3.85
2026-01-02 02:30:00,KMG-11,14.010200000000001,14.570608000000002,0.5604080000000007,3.85
2026-01-02 02:45:00,KMG-11,14.0884,14.651936000000001,0.5635360000000009,3.85
2026-01-02 03:00:00,KMG-11,14.1309,14.696136000000001,0.5652360000000005,3.85
2026-01-02 03:15:00,KMG-11,13.879199999999999,14.434368,0.5551680000000001,3.85
2026-01-02 03:30:00,KMG-11,13.9884,14.547936000000002,0.5595360000000014,3.85
2026-01-02 03:45:00,KMG-11,14.1116,14.676064,0.564464000000001,3.85
2026-01-02 04:00:00,KMG-11,13.9873,14.546792,0.5594920000000005,3.85
2026-01-02 04:15:00,KMG-11,13.9786,14.537744,0.5591439999999999,3.85
2026-01-02 04:30:00,KMG-11,13.8576,14.411904,0.5543040000000001,3.85
2026-01-02 04:45:00,KMG-11,14.2956,14.867424000000002,0.5718240000000012,3.85
2026-01-02 05:00:00,KMG-11,15.7541,16.384263999999998,0.6301639999999988,3.85
2026-01-02 05:15:00,KMG-11,16.1528,16.798912,0.6461120000000022,3.85
2026-01-02 05:30:00,KMG-11,16.2023,16.850392000000003,0.6480920000000019,3.85
2026-01-02 05:45:00,KMG-11,16.774,17.444960000000002,0.6709600000000009,3.85
2026-01-02 06:00:00,KMG-11,46.187999999999995,48.03552,1.847520000000003,3.85
2026-01-02 06:15:00,KMG-11,46.3121,48.164584000000005,1.852484000000004,3.85
2026-01-02 06:30:00,KMG-11,47.9801,49.899304,1.9192040000000006,3.85
2026-01-02 06:45:00,KMG-11,47.5191,49.419864000000004,1.9007640000000023,3.85
2026-01-02 07:00:00,KMG-11,95.35040000000001,99.16441600000002,3.8140160000000094,3.85
2026-01-02 07:15:00,KMG-11,98.073,101.99592,3.922920000000005,3.85
2026-01-02 07:30:00,KMG-11,101.9249,106.001896,4.076996000000008,3.85
2026-01-02 07:45:00,KMG-11,102.1662,106.252848,4.086647999999997,3.85
2026-01-02 08:00:00,KMG-11,120.505,125.3252,4.8202,3.85
2026-01-02 08:15:00,KMG-11,117.8656,122.580224,4.714624000000001,3.85
2026-01-02 08:30:00,KMG-11,118.7701,123.520904,4.750804000000002,3.85
2026-01-02 08:45:00,KMG-11,118.10220000000001,122.82628800000002,4.724088000000009,3.85
2026-01-02 09:00:00,KMG-11,125.9007,130.93672800000002,5.036028000000016,3.85
2026-01-02 09:15:00,KMG-11,128.6185,133.76324000000002,5.144740000000013,3.85
2026-01-02 09:30:00,KMG-11,128.5514,133.693456,5.142055999999997,3.85
2026-01-02 09:45:00,KMG-11,128.9503,134.108312,5.158012000000014,3.85
2026-01-02 10:00:00,KMG-11,128.17079999999999,133.297632,5.126832000000007,3.85
2026-01-02 10:15:00,KMG-11,127.9682,133.086928,5.118728000000004,3.85
2026-01-02 10:30:00,KMG-11,130.8604,136.094816,5.23441600000001,3.85
2026-01-02 10:45:00,KMG-11,131.02,136.26080000000002,5.240800000000007,3.85
2026-01-02 11:00:00,KMG-11,132.4476,137.745504,5.297904000000017,3.85
2026-01-02 11:15:00,KMG-11,132.2711,137.56194399999998,5.290843999999993,3.85
2026-01-02 11:30:00,KMG-11,132.562,137.86448000000001,5.302480000000003,3.85
2026-01-02 11:45:00,KMG-11,132.852,138.16608000000002,5.314080000000018,3.85
2026-01-02 12:00:00,KMG-11,132.0681,137.350824,5.282724000000002,3.85
2026-01-02 12:15:00,KMG-11,136.978,142.45712,5.479119999999995,3.85
2026-01-02 12:30:00,KMG-11,134.3005,139.67252,5.372019999999992,3.85
2026-01-02 12:45:00,KMG-11,135.1867,140.594168,5.407467999999994,3.85
2026-01-02 13:00:00,KMG-11,134.457,139.83528,5.378280000000018,3.85
2026-01-02 13:15:00,KMG-11,131.0121,136.252584,5.240484000000009,3.85
2026-01-02 13:30:00,KMG-11,137.8505,143.36452000000003,5.514020000000016,3.85
2026-01-02 13:45:00,KMG-11,136.3342,141.78756800000002,5.453368000000012,3.85
2026-01-02 14:00:00,KMG-11,133.7445,139.09428,5.34978000000001,3.85
2026-01-02 14:15:00,KMG-11,120.799,125.63096000000002,4.831960000000009,3.85
2026-01-02 14:30:00,KMG-11,131.0509,136.29293600000003,5.242036000000013,3.85
2026-01-02 14:45:00,KMG-11,125.2124,130.220896,5.008496000000008,3.85
2026-01-02 15:00:00,KMG-11,139.2516,144.821664,5.570064000000002,3.85
2026-01-02 15:15:00,KMG-11,127.1502,132.236208,5.086008000000007,3.85
2026-01-02 15:30:00,KMG-11,130.327,135.54008,5.213079999999991,3.85
2026-01-02 15:45:00,KMG-11,115.1451,119.750904,4.605804000000006,3.85
2026-01-02 16:00:00,KMG-11,123.8411,128.794744,4.953644000000011,3.85
2026-01-02 16:15:00,KMG-11,106.7103,110.978712,4.268411999999998,3.85
2026-01-02 16:30:00,KMG-11,106.51,110.77040000000001,4.260400000000004,3.85
2026-01-02 16:45:00,KMG-11,108.0232,112.34412800000001,4.320928000000009,3.85
2026-01-02 17:00:00,KMG-11,115.7537,120.383848,4.6301480000000055,3.85
2026-01-02 17:15:00,KMG-11,122.3858,127.281232,4.895432,3.85
2026-01-02 17:30:00,KMG-11,99.7256,103.714624,3.9890240000000006,3.85
2026-01-02 17:45:00,KMG-11,118.8838,123.639152,4.755352000000002,3.85
2026-01-02 18:00:00,KMG-11,104.5681,108.75082400000001,4.182724000000007,3.85
2026-01-02 18:15:00,KMG-11,110.2958,114.707632,4.411832000000004,3.85
2026-01-02 18:30:00,KMG-11,99.97829999999999,103.977432,3.999132000000003,3.85
2026-01-02 18:45:00,KMG-11,108.5076,112.847904,4.340304000000003,3.85
2026-01-02 19:00:00,KMG-11,100.75789999999999,104.78821599999999,4.030315999999999,3.85
2026-01-02 19:15:00,KMG-11,93.7244,97.473376,3.748975999999999,3.85
2026-01-02 19:30:00,KMG-11,96.1853,100.032712,3.8474120000000056,3.85
2026-01-02 19:45:00,KMG-11,92.138,95.82352,3.685519999999997,3.85
2026-01-02 20:00:00,KMG-11,106.6976,110.965504,4.2679040000000015,3.85
2026-01-02 20:15:00,KMG-11,84.654,88.04016,3.386160000000004,3.85
2026-01-02 20:30:00,KMG-11,88.928,92.48512,3.5571199999999976,3.85
2026-01-02 20:45:00,KMG-11,93.7095,97.45788,3.7483799999999974,3.85
2026-01-02 21:00:00,KMG-11,103.2698,107.400592,4.130792,3.85
2026-01-02 21:15:00,KMG-11,75.5626,78.585104,3.022503999999998,3.85
2026-01-02 21:30:00,KMG-11,84.3516,87.72566400000001,3.374064000000004,3.85
2026-01-02 21:45:00,KMG-11,68.7427,71.492408,2.7497079999999983,3.85
2026-01-02 22:00:00,KMG-11,23.9178,24.874512,0.9567119999999996,3.85
2026-01-02 22:15:00,KMG-11,16.1782,16.825328000000003,0.6471280000000021,3.85
2026-01-02 22:30:00,KMG-11,15.7284,16.357536,0.629135999999999,3.85
2026-01-02 22:45:00,KMG-11,15.8419,16.475576,0.6336759999999995,3.85
2026-01-02 23:00:00,KMG-11,15.9446,16.582384,0.6377840000000017,3.85
2026-01-02 23:15:00,KMG-11,16.0428,16.684512,0.6417120000000018,3.85
2026-01-02 23:30:00,KMG-11,15.7876,16.419104,0.6315040000000014,3.85
2026-01-02 23:45:00,KMG-11,15.5492,16.171168,0.6219680000000007,3.85
2026-01-03 00:00:00,KMG-11,15.193,15.80072,0.6077200000000005,3.85
2026-01-03 00:15:00,KMG-11,15.1564,15.762656,0.6062560000000001,3.85
2026-01-03 00:30:00,KMG-11,14.9686,15.567344,0.5987439999999999,3.85
2026-01-03 00:45:00,KMG-11,15.2454,15.855216,0.6098160000000004,3.85
2026-01-03 01:00:00,KMG-11,15.2744,15.885376,0.6109760000000009,3.85
2026-01-03 01:15:00,KMG-11,14.9825,15.581800000000001,0.5993000000000013,3.85
2026-01-03 01:30:00,KMG-11,15.2109,15.819336000000002,0.6084360000000011,3.85
2026-01-03 01:45:00,KMG-11,15.370899999999999,15.985736,0.6148360000000004,3.85
2026-01-03 02:00:00,KMG-11,15.1768,15.783872,0.6070720000000005,3.85
2026-01-03 02:15:00,KMG-11,15.2538,15.863952000000001,0.6101520000000011,3.85
2026-01-03 02:30:00,KMG-11,14.9709,15.569736,0.5988360000000004,3.85
2026-01-03 02:45:00,KMG-11,15.182,15.789280000000002,0.6072800000000012,3.85
2026-01-03 03:00:00,KMG-11,15.0253,15.626312,0.6010120000000008,3.85
2026-01-03 03:15:00,KMG-11,15.1252,15.730208,0.6050079999999998,3.85
2026-01-03 03:30:00,KMG-11,15.2015,15.80956,0.60806,3.85
2026-01-03 03:45:00,KMG-11,14.9885,15.588040000000001,0.5995400000000011,3.85
2026-01-03 04:00:00,KMG-11,15.1283,15.733432,0.6051320000000011,3.85
2026-01-03 04:15:00,KMG-11,15.0925,15.6962,0.6036999999999999,3.85
2026-01-03 04:30:00,KMG-11,15.3427,15.956408000000001,0.6137080000000008,3.85
2026-01-03 04:45:00,KMG-11,15.1844,15.791776,0.6073760000000004,3.85
2026-01-03 05:00:00,KMG-11,17.0737,17.756648,0.6829479999999997,3.85
2026-01-03 05:15:00,KMG-11,17.4055,18.10172,0.6962200000000003,3.85
2026-01-03 05:30:00,KMG-11,18.0857,18.809128,0.723428000000002,3.85
2026-01-03 05:45:00,KMG-11,18.0469,18.768776000000003,0.7218760000000017,3.85
2026-01-03 06:00:00,KMG-11,47.7533,49.66343200000001,1.9101320000000044,3.85
2026-01-03 06:15:00,KMG-11,49.4861,51.465544,1.9794440000000009,3.85
2026-01-03 06:30:00,KMG-11,49.3744,51.34937600000001,1.9749760000000052,3.85
2026-01-03 06:45:00,KMG-11,50.252900000000004,52.26301600000001,2.0101160000000036,3.85
2026-01-03 07:00:00,KMG-11,97.2307,101.119928,3.889228000000003,3.85
2026-01-03 07:15:00,KMG-11,99.3189,103.291656,3.972756000000004,3.85
2026-01-03 07:30:00,KMG-11,100.8463,104.88015200000001,4.03385200000001,3.85
2026-01-03 07:45:00,KMG-11,102.3329,106.426216,4.0933160000000015,3.85
2026-01-03 08:00:00,KMG-11,114.2555,118.82572,4.570220000000006,3.85
2026-01-03 08:15:00,KMG-11,110.88250000000001,115.3178,4.435299999999998,3.85
2026-01-03 08:30:00,KMG-11,111.1424,115.588096,4.445695999999998,3.85
2026-01-03 08:45:00,KMG-11,112.3505,116.84452,4.494020000000006,3.85
2026-01-03 09:00:00,KMG-11,105.2004,109.408416,4.208016000000001,3.85
2026-01-03 09:15:00,KMG-11,106.7795,111.05068,4.271180000000001,3.85
2026-01-03 09:30:00,KMG-11,108.4746,112.813584,4.338984000000011,3.85
2026-01-03 09:45:00,KMG-11,104.8516,109.045664,4.194063999999997,3.85
2026-01-03 10:00:00,KMG-11,130.5275,135.7486,5.221100000000007,3.85
2026-01-03 10:15:00,KMG-11,133.9933,139.353032,5.359732000000008,3.85
2026-01-03 10:30:00,KMG-11,134.9935,140.39324000000002,5.399740000000008,3.85
2026-01-03 10:45:00,KMG-11,135.1946,140.602384,5.407783999999992,3.85
2026-01-03 11:00:00,KMG-11,129.7389,134.928456,5.18955600000001,3.85
2026-01-03 11:15:00,KMG-11,134.2475,139.6174,5.369900000000001,3.85
2026-01-03 11:30:00,KMG-11,134.7758,140.166832,5.391031999999996,3.85
2026-01-03 11:45:00,KMG-11,134.6131,139.997624,5.384523999999999,3.85
2026-01-03 12:00:00,KMG-11,132.4313,137.728552,5.2972520000000145,3.85
2026-01-03 12:15:00,KMG-11,134.982,140.38128,5.3992800000000045,3.85
2026-01-03 12:30:00,KMG-11,133.2738,138.604752,5.330951999999996,3.85
2026-01-03 12:45:00,KMG-11,133.2946,138.626384,5.331783999999999,3.85
2026-01-03 13:00:00,KMG-11,133.4066,138.742864,5.336264,3.85
2026-01-03 13:15:00,KMG-11,134.525,139.906,5.381,3.85
2026-01-03 13:30:00,KMG-11,136.3749,141.829896,5.454995999999994,3.85
2026-01-03 13:45:00,KMG-11,132.3933,137.68903200000003,5.295732000000015,3.85
2026-01-03 14:00:00,KMG-11,128.1645,133.29108000000002,5.126580000000018,3.85
2026-01-03 14:15:00,KMG-11,132.1031,137.387224,5.284123999999991,3.85
2026-01-03 14:30:00,KMG-11,131.6696,136.936384,5.266784000000001,3.85
2026-01-03 14:45:00,KMG-11,126.36,131.4144,5.054400000000001,3.85
2026-01-03 15:00:00,KMG-11,110.9213,115.358152,4.436852000000002,3.85
2026-01-03 15:15:00,KMG-11,120.88199999999999,125.71727999999999,4.835279999999997,3.85
2026-01-03 15:30:00,KMG-11,113.8076,118.359904,4.552304000000007,3.85
2026-01-03 15:45:00,KMG-11,115.1459,119.75173600000001,4.605836000000011,3.85
2026-01-03 16:00:00,KMG-11,117.6633,122.36983200000002,4.70653200000001,3.85
2026-01-03 16:15:00,KMG-11,105.3117,109.524168,4.212468000000001,3.85
2026-01-03 16:30:00,KMG-11,109.4728,113.851712,4.378912,3.85
2026-01-03 16:45:00,KMG-11,108.7433,113.09303200000001,4.349732000000003,3.85
2026-01-03 17:00:00,KMG-11,118.1353,122.860712,4.725412000000006,3.85
2026-01-03 17:15:00,KMG-11,109.349,113.72296000000001,4.373960000000011,3.85
2026-01-03 17:30:00,KMG-11,103.5714,107.714256,4.142856000000009,3.85
2026-01-03 17:45:00,KMG-11,114.2589,118.829256,4.570356000000004,3.85
2026-01-03 18:00:00,KMG-11,125.8009,130.832936,5.032035999999991,3.85
2026-01-03 18:15:00,KMG-11,119.2356,124.005024,4.769424000000001,3.85
2026-01-03 18:30:00,KMG-11,112.7393,117.248872,4.509572000000006,3.85
2026-01-03 18:45:00,KMG-11,110.6761,115.10314400000001,4.427044000000009,3.85
2026-01-03 19:00:00,KMG-11,98.1135,102.03804000000001,3.9245400000000075,3.85
2026-01-03 19:15:00,KMG-11,106.4157,110.67232800000001,4.256628000000006,3.85
2026-01-03 19:30:00,KMG-11,115.9976,120.637504,4.639904000000001,3.85
2026-01-03 19:45:00,KMG-11,103.1776,107.304704,4.127104000000003,3.85
2026-01-03 20:00:00,KMG-11,104.81060000000001,109.00302400000001,4.192424000000003,3.85
2026-01-03 20:15:00,KMG-11,92.1191,95.803864,3.6847640000000013,3.85
2026-01-03 20:30:00,KMG-11,111.8063,116.27855199999999,4.4722519999999975,3.85
2026-01-03 20:45:00,KMG-11,90.5021,94.122184,3.6200840000000056,3.85
2026-01-03 21:00:00,KMG-11,110.1005,114.50452,4.404020000000003,3.85
2026-01-03 21:15:00,KMG-11,73.7255,76.67452,2.9490200000000044,3.85
2026-01-03 21:30:00,KMG-11,68.2872,71.018688,2.731487999999999,3.85
2026-01-03 21:45:00,KMG-11,76.3545,79.40868,3.0541800000000023,3.85
2026-01-03 22:00:00,KMG-11,17.314799999999998,18.007392,0.6925920000000012,3.85
2026-01-03 22:15:00,KMG-11,17.2231,17.912024,0.6889240000000001,3.85
2026-01-03 22:30:00,KMG-11,17.3497,18.043688,0.6939880000000009,3.85
2026-01-03 22:45:00,KMG-11,17.0509,17.732936,0.6820360000000001,3.85
2026-01-03 23:00:00,KMG-11,17.2479,17.937816,0.6899160000000002,3.85
2026-01-03 23:15:00,KMG-11,17.2845,17.975880000000004,0.6913800000000023,3.85
2026-01-03 23:30:00,KMG-11,17.2351,17.924504,0.6894039999999997,3.85
2026-01-03 23:45:00,KMG-11,17.1447,17.830488000000003,0.6857880000000023,3.85
2026-01-04 00:00:00,KMG-11,19.7045,20.49268,0.7881800000000005,3.85
2026-01-04 00:15:00,KMG-11,19.677599999999998,20.464703999999998,0.7871039999999994,3.85
2026-01-04 00:30:00,KMG-11,19.637,20.42248,0.7854799999999997,3.85
2026-01-04 00:45:00,KMG-11,19.3728,20.147712000000002,0.7749120000000005,3.85
2026-01-04 01:00:00,KMG-11,19.694,20.48176,0.7877600000000022,3.85
2026-01-04 01:15:00,KMG-11,20.0907,20.894327999999998,0.8036279999999998,3.85
2026-01-04 01:30:00,KMG-11,19.5497,20.331688000000003,0.7819880000000019,3.85
2026-01-04 01:45:00,KMG-11,19.513,20.29352,0.7805199999999992,3.85
2026-01-04 02:00:00,KMG-11,19.6717,20.458568000000003,0.7868680000000019,3.85
2026-01-04 02:15:00,KMG-11,19.3812,20.156448,0.7752480000000013,3.85
2026-01-04 02:30:00,KMG-11,19.8908,20.686432,0.7956320000000012,3.85
2026-01-04 02:45:00,KMG-11,19.9475,20.745400000000004,0.797900000000002,3.85
2026-01-04 03:00:00,KMG-11,19.5501,20.332104,0.7820040000000006,3.85
2026-01-04 03:15:00,KMG-11,19.450499999999998,20.22852,0.7780200000000015,3.85
2026-01-04 03:30:00,KMG-11,19.8528,20.646912,0.7941120000000019,3.85
2026-01-04 03:45:00,KMG-11,19.6805,20.46772,0.7872200000000014,3.85
2026-01-04 04:00:00,KMG-11,19.4905,20.270120000000002,0.7796200000000013,3.85
2026-01-04 04:15:00,KMG-11,19.7051,20.493304000000002,0.7882040000000003,3.85
2026-01-04 04:30:00,KMG-11,19.8293,20.622472000000002,0.793172000000002,3.85
2026-01-04 04:45:00,KMG-11,19.5483,20.330232000000002,0.7819320000000012,3.85
2026-01-04 05:00:00,KMG-11,21.8932,22.768928000000002,0.8757280000000023,3.85
2026-01-04 05:15:00,KMG-11,22.3064,23.198656,0.8922559999999997,3.85
2026-01-04 05:30:00,KMG-11,22.5242,23.425168000000003,0.9009680000000024,3.85
2026-01-04 05:45:00,KMG-11,22.5795,23.482680000000002,0.9031800000000025,3.85
2026-01-04 06:00:00,KMG-11,23.0556,23.977824,0.9222239999999999,3.85
2026-01-04 06:15:00,KMG-11,23.6023,24.546392,0.9440920000000013,3.85
2026-01-04 06:30:00,KMG-11,23.4909,24.430536,0.9396360000000001,3.85
2026-01-04 06:45:00,KMG-11,24.0225,24.983400000000003,0.9609000000000023,3.85
2026-01-04 07:00:00,KMG-11,26.5734,27.636336,1.0629360000000005,3.85
2026-01-04 07:15:00,KMG-11,28.0239,29.144856,1.1209559999999996,3.85
2026-01-04 07:30:00,KMG-11,28.6513,29.797352,1.146052000000001,3.85
2026-01-04 07:45:00,KMG-11,29.7973,30.989192,1.1918919999999993,3.85
2026-01-04 08:00:00,KMG-11,30.1384,31.343936000000003,1.2055360000000022,3.85
2026-01-04 08:15:00,KMG-11,29.712600000000002,30.901104000000004,1.1885040000000018,3.85
2026-01-04 08:30:00,KMG-11,29.0014,30.161456,1.1600560000000009,3.85
2026-01-04 08:45:00,KMG-11,27.5434,28.645136,1.1017360000000025,3.85
2026-01-04 09:00:00,KMG-11,22.6139,23.518456,0.9045559999999995,3.85
2026-01-04 09:15:00,KMG-11,22.903,23.819119999999998,0.9161199999999994,3.85
